customer_id,signup_date,churn_date,region,age,plan,service,contract,payment_method,monthly_charges,support_tickets,avg_satisfaction,data_usage_gb,add_ons,late_payments,churned
C100246,2022-08-31,,East,39,Standard,Fiber,2 Year,UPI,1077,2,2.8,111.9,2,1,0
C100247,2024-11-06,,South,22,Basic,Fiber,Month-to-Month,Credit Card,814,1,3.1,127.6,3,2,0
C100248,2025-10-12,,South,41,Basic,Fiber,1 Year,UPI,556,1,2.9,38.9,1,0,0
C100249,2022-10-22,,South,40,Premium,Broadband,Month-to-Month,Credit Card,1651,1,3.5,63.8,3,0,0
C100250,2024-08-21,,East,40,Standard,Broadband,1 Year,Credit Card,837,3,2.8,103.2,0,1,0
C100251,2025-02-24,,West,40,Basic,Broadband,Month-to-Month,Auto-debit,772,1,3.8,29.5,4,1,0
C100252,2024-10-09,,South,30,Basic,Broadband,2 Year,UPI,716,2,2.4,51.3,4,1,0
C100253,2023-10-29,,South,45,Premium,Fiber,Month-to-Month,UPI,1761,2,3.2,159.7,2,0,0
C100254,2022-05-13,,South,30,Standard,5G,Month-to-Month,UPI,978,1,3.0,58.0,0,0,0
C100255,2024-07-31,,West,25,Premium,Fiber,Month-to-Month,UPI,1915,1,4.0,102.9,3,1,0
C100256,2024-12-08,,West,46,Standard,Broadband,1 Year,Auto-debit,1103,5,2.8,111.0,3,1,0
C100257,2025-10-24,2025-11-07,North,49,Standard,5G,Month-to-Month,Credit Card,1345,2,2.6,127.3,3,1,1
C100258,2024-03-11,,North,45,Standard,Fiber,Month-to-Month,UPI,1008,1,3.9,75.3,1,0,0
C100259,2025-11-25,2025-12-21,East,36,Basic,Broadband,Month-to-Month,Auto-debit,578,1,3.5,48.1,2,0,1
C100260,2024-09-16,,North,18,Standard,Broadband,Month-to-Month,Auto-debit,1047,2,3.9,42.0,2,0,0
C100261,2025-08-17,2025-09-16,West,56,Standard,Broadband,2 Year,UPI,1135,3,2.6,78.2,3,1,1
C100262,2025-11-28,,South,18,Basic,Fiber,Month-to-Month,UPI,549,1,4.0,36.4,1,1,0
C100263,2023-02-07,2025-11-03,North,45,Premium,Fiber,Month-to-Month,Auto-debit,1819,3,3.9,122.6,2,0,1
C100264,2025-05-15,,Central,63,Basic,Fiber,Month-to-Month,Net Banking,836,0,3.8,89.9,4,2,0
C100265,2025-03-04,,North,40,Basic,5G,Month-to-Month,Auto-debit,650,2,4.8,,2,1,0
C100266,2023-07-16,,South,41,Basic,5G,Month-to-Month,UPI,785,2,3.6,79.6,2,2,0
C100267,2023-02-14,,North,43,Premium,Fiber,Month-to-Month,Auto-debit,1983,2,4.7,130.0,4,2,0
C100268,2022-05-01,,North,40,Premium,Broadband,Month-to-Month,UPI,1807,0,5.0,116.3,4,1,0
C100269,2024-05-03,2025-08-18,North,66,Standard,Fiber,Month-to-Month,UPI,1056,2,2.1,47.7,2,0,1
C100270,2022-12-18,,North,28,Premium,5G,Month-to-Month,Auto-debit,1877,1,4.6,135.6,1,0,0
C100271,2023-03-15,,North,26,Premium,Broadband,1 Year,Net Banking,1351,4,3.4,349.2,0,0,0
C100272,2023-06-26,,North,34,Premium,5G,Month-to-Month,UPI,2212,0,4.2,33.0,4,0,0
C100273,2024-01-08,,East,59,Premium,Fiber,1 Year,UPI,1879,0,3.5,44.4,2,1,0
C100274,2022-02-08,,West,31,Basic,Fiber,1 Year,Auto-debit,679,1,2.9,40.5,2,0,0
C100275,2024-05-03,,South,43,Standard,Fiber,2 Year,UPI,1319,0,3.1,86.8,4,0,0
C100276,2025-01-30,,South,51,Standard,5G,Month-to-Month,UPI,1090,1,5.0,117.9,1,1,0
C100277,2025-12-01,,East,47,Standard,5G,1 Year,UPI,997,1,3.9,92.4,0,1,0
C100278,2025-05-18,2025-11-05,West,50,Basic,Fiber,2 Year,UPI,772,5,1.6,19.5,3,1,1
C100279,2024-01-03,,West,55,Standard,Broadband,2 Year,Auto-debit,1199,1,2.8,100.3,4,1,0
C100280,2023-12-14,,North,42,Premium,5G,2 Year,UPI,1788,2,2.1,,0,1,0
C100281,2024-05-03,,North,33,Basic,Broadband,Month-to-Month,Credit Card,758,2,4.1,68.8,4,0,0
C100282,2025-01-17,,South,40,Premium,5G,2 Year,Net Banking,2008,1,3.8,82.4,2,2,0
C100283,2023-07-21,,South,34,Basic,Broadband,2 Year,UPI,580,1,3.9,20.6,2,2,0
C100284,2023-01-12,,East,68,Basic,Fiber,Month-to-Month,Net Banking,825,4,2.8,35.3,4,1,0
C100285,2025-11-19,,South,32,Basic,Fiber,Month-to-Month,UPI,572,0,4.5,56.5,1,0,0
C100286,2024-09-15,,North,44,Premium,Broadband,2 Year,Auto-debit,1713,0,3.7,142.8,3,0,0
C100287,2023-06-05,,South,20,Standard,Broadband,Month-to-Month,Auto-debit,730,0,4.0,74.3,0,0,0
C100288,2022-04-09,,East,40,Basic,5G,1 Year,Auto-debit,777,1,3.7,32.6,3,0,0
C100289,2023-09-18,,North,35,Standard,Fiber,Month-to-Month,UPI,832,2,2.5,69.0,0,0,0
C100290,2024-09-09,,West,46,Basic,Fiber,1 Year,Auto-debit,432,3,2.5,92.8,0,0,0
C100291,2023-02-06,2025-04-11,North,46,Standard,Broadband,Month-to-Month,Net Banking,873,3,2.8,264.0,1,1,1
C100292,2025-09-25,,Central,55,Premium,Broadband,1 Year,UPI,1510,3,3.5,145.9,1,0,0
C100293,2024-11-28,,North,54,Standard,Fiber,Month-to-Month,UPI,1184,1,4.5,123.0,3,1,0
C100294,2023-08-07,,West,37,Standard,Fiber,2 Year,UPI,1293,3,3.1,51.2,4,0,0
C100295,2023-08-10,2024-05-11,Central,27,Standard,5G,Month-to-Month,UPI,1447,4,2.7,145.0,4,0,1
C100296,2022-11-04,,Central,28,Premium,5G,Month-to-Month,UPI,2128,2,3.7,99.0,3,0,0
C100297,2024-12-21,2025-11-19,West,42,Basic,5G,Month-to-Month,Auto-debit,462,0,3.7,23.5,0,2,1
C100298,2023-04-13,,West,40,Basic,5G,Month-to-Month,Auto-debit,837,5,2.5,78.7,3,2,0
C100299,2025-10-18,,East,41,Basic,Broadband,2 Year,UPI,613,2,4.4,46.2,2,0,0
C100300,2022-03-29,,West,32,Standard,Fiber,Month-to-Month,Auto-debit,1047,1,3.4,148.0,2,0,0
C100301,2024-09-07,,North,55,Standard,5G,Month-to-Month,Net Banking,1165,0,4.0,111.4,2,1,0
C100302,2025-09-17,,East,20,Standard,5G,2 Year,Credit Card,1274,0,3.3,38.6,4,1,0
C100303,2022-10-21,,East,31,Basic,5G,Month-to-Month,Auto-debit,611,0,4.7,48.5,1,0,0
C100304,2023-11-26,2025-09-30,West,25,Basic,Broadband,Month-to-Month,Net Banking,752,3,2.4,28.2,4,2,1
C100305,2024-05-13,,East,35,Standard,5G,1 Year,Credit Card,1202,2,3.2,138.6,2,0,0
C100306,2022-10-01,,South,53,Premium,5G,Month-to-Month,UPI,2149,5,3.4,123.1,3,0,0
C100307,2022-05-31,,East,35,Basic,Fiber,2 Year,UPI,919,3,2.4,31.8,4,0,0
C100308,2025-08-04,,South,39,Basic,5G,1 Year,Auto-debit,864,0,4.4,16.0,4,1,0
C100309,2024-05-04,,North,46,Basic,Fiber,Month-to-Month,UPI,616,1,2.1,79.2,2,1,0
C100310,2025-05-01,,East,34,Standard,Fiber,1 Year,UPI,1070,3,2.3,62.1,1,2,0
C100311,2022-06-19,,South,43,Basic,5G,2 Year,UPI,459,2,3.2,38.8,0,1,0
C100312,2025-09-21,,South,41,Basic,5G,Month-to-Month,Credit Card,637,2,5.0,56.3,1,0,0
C100313,2025-06-02,,South,24,Standard,Broadband,1 Year,UPI,1205,1,3.7,47.4,3,1,0
C100314,2023-12-19,,South,32,Basic,5G,Month-to-Month,Auto-debit,823,1,3.7,20.7,3,1,0
C100315,2023-11-06,,South,42,Basic,Broadband,Month-to-Month,Credit Card,446,1,4.4,48.7,0,0,0
C100316,2022-01-16,,South,53,Basic,Fiber,1 Year,Auto-debit,700,1,2.8,27.8,2,0,0
C100317,2025-10-14,2025-12-11,West,53,Premium,5G,Month-to-Month,Credit Card,2122,3,1.1,113.5,4,2,1
C100318,2025-03-19,,South,63,Standard,Broadband,Month-to-Month,Credit Card,1207,2,4.5,47.8,4,2,0
C100319,2025-06-14,,Central,44,Basic,5G,Month-to-Month,UPI,856,0,4.2,22.4,4,1,0
C100320,2024-11-14,,Central,33,Basic,Broadband,1 Year,UPI,847,3,2.7,19.5,4,0,0
C100321,2024-09-26,,East,37,Standard,5G,1 Year,Auto-debit,955,0,3.8,77.5,0,2,0
C100322,2025-05-10,,South,37,Premium,Fiber,Month-to-Month,Auto-debit,1934,3,4.0,204.0,3,0,0
C100323,2024-03-16,,East,33,Basic,5G,Month-to-Month,Credit Card,742,4,2.7,72.1,2,0,0
C100324,2022-06-25,,West,43,Basic,Fiber,2 Year,Auto-debit,637,2,3.4,44.8,2,0,0
C100325,2023-03-20,,East,43,Basic,Fiber,Month-to-Month,Auto-debit,727,0,5.0,90.2,3,1,0
C100326,2024-05-17,2025-11-08,West,24,Standard,Fiber,Month-to-Month,UPI,1308,2,2.4,,4,0,1
C100327,2023-03-24,,East,51,Premium,Fiber,Month-to-Month,Net Banking,1771,1,4.1,177.6,2,0,0
C100328,2024-08-10,,East,18,Standard,Fiber,1 Year,Auto-debit,1222,0,2.9,57.6,3,0,0
C100329,2024-11-10,,South,35,Basic,Broadband,Month-to-Month,Auto-debit,560,3,4.1,30.8,2,0,0
C100330,2025-06-25,,West,52,Standard,Fiber,2 Year,UPI,1182,1,3.8,110.5,3,0,0
C100331,2024-08-14,2025-01-15,North,45,Standard,Broadband,1 Year,UPI,1217,3,2.6,91.5,4,1,1
C100332,2025-01-15,2025-09-30,West,34,Basic,5G,Month-to-Month,Credit Card,919,5,1.5,60.6,4,2,1
C100333,2025-09-06,,West,62,Basic,Fiber,1 Year,UPI,546,0,3.6,21.0,1,0,0
C100334,2024-06-27,,North,33,Basic,Fiber,Month-to-Month,UPI,789,2,3.4,74.0,4,0,0
C100335,2025-04-05,,East,18,Standard,Broadband,Month-to-Month,Net Banking,1044,0,4.6,103.4,2,1,0
C100336,2025-06-12,,North,43,Standard,5G,1 Year,Credit Card,1179,1,2.8,60.3,2,1,0
C100337,2022-03-17,2025-08-02,West,18,Standard,Broadband,Month-to-Month,UPI,881,3,2.5,98.6,0,0,1
C100338,2025-06-30,,North,28,Premium,Fiber,2 Year,Credit Card,1802,1,3.4,204.0,2,0,0
C100339,2025-05-20,2025-07-05,Central,45,Basic,5G,1 Year,UPI,603,0,3.3,30.6,1,0,1
C100340,2025-03-02,2025-09-05,North,32,Basic,Broadband,Month-to-Month,UPI,382,1,3.2,30.7,0,3,1
C100341,2025-10-14,,Central,45,Basic,Broadband,2 Year,Auto-debit,805,1,2.9,38.3,4,1,0
C100342,2022-05-05,,West,24,Premium,Fiber,Month-to-Month,Auto-debit,1748,3,3.5,38.8,0,1,0
C100343,2024-01-13,,East,48,Standard,Broadband,Month-to-Month,UPI,1082,1,3.2,86.9,3,0,0
C100344,2025-06-02,2025-12-15,West,18,Basic,Fiber,Month-to-Month,Auto-debit,807,2,3.3,69.7,3,0,1
C100345,2023-11-10,,West,54,Basic,Broadband,2 Year,Auto-debit,700,3,3.3,58.8,3,1,0
C100346,2025-07-05,,Central,32,Standard,5G,Month-to-Month,Net Banking,1442,1,2.6,93.7,4,0,0
C100347,2023-06-29,,South,56,Standard,5G,Month-to-Month,Auto-debit,921,1,4.0,122.9,0,2,0
C100348,2023-11-04,,East,28,Standard,Fiber,Month-to-Month,UPI,997,2,3.4,70.1,0,0,0
C100349,2025-10-08,,North,61,Basic,Broadband,Month-to-Month,UPI,809,2,3.4,20.2,4,0,0
C100350,2023-01-28,,East,27,Premium,Fiber,Month-to-Month,Auto-debit,1598,1,3.7,125.8,0,0,0
C100351,2023-12-20,,North,18,Standard,5G,1 Year,Credit Card,1134,1,3.4,141.3,1,0,0
C100352,2022-09-26,,East,39,Standard,5G,2 Year,UPI,1302,2,3.3,88.3,3,1,0
C100353,2025-01-25,,East,53,Standard,5G,1 Year,UPI,1151,4,2.9,61.2,2,0,0
C100354,2024-11-08,2025-05-07,East,47,Premium,5G,Month-to-Month,UPI,1751,4,2.2,174.5,1,0,1
C100355,2025-09-08,,East,52,Premium,5G,Month-to-Month,UPI,1921,0,5.0,143.0,1,0,0
C100356,2023-09-18,,West,48,Standard,5G,Month-to-Month,UPI,1386,1,3.1,66.2,4,1,0
C100357,2023-10-04,,West,28,Standard,5G,Month-to-Month,Auto-debit,1172,3,3.1,78.2,2,1,0
C100358,2025-10-08,,East,47,Basic,5G,1 Year,UPI,873,0,4.6,37.7,4,0,0
C100359,2024-08-20,,East,39,Premium,5G,Month-to-Month,Auto-debit,2005,1,3.5,160.4,2,0,0
C100360,2025-11-03,,Central,29,Standard,Broadband,2 Year,UPI,1076,1,3.7,47.0,3,0,0
C100361,2022-12-14,2023-10-22,North,40,Basic,5G,Month-to-Month,UPI,624,0,2.3,52.2,1,1,1
C100362,2023-09-26,,North,37,Basic,Fiber,1 Year,Auto-debit,445,1,2.2,68.3,0,3,0
C100363,2023-09-10,,North,55,Premium,5G,2 Year,UPI,1897,0,4.0,132.8,2,0,0
C100364,2023-02-10,,East,32,Premium,Fiber,1 Year,UPI,1942,1,3.9,133.6,3,1,0
C100365,2024-10-03,,South,31,Premium,Fiber,2 Year,Auto-debit,1851,1,4.5,122.1,2,0,0
C100366,2025-04-10,,West,30,Standard,Broadband,2 Year,UPI,1168,1,4.1,96.3,4,1,0
C100367,2024-08-12,,West,61,Premium,5G,1 Year,UPI,2044,0,2.9,98.5,3,0,0
C100368,2024-03-06,,South,30,Premium,5G,Month-to-Month,Auto-debit,1951,1,4.6,110.5,2,0,0
C100369,2023-05-19,2025-10-14,Central,54,Basic,Broadband,Month-to-Month,Credit Card,615,4,2.0,28.2,2,0,1
C100370,2025-02-21,,West,26,Basic,Fiber,2 Year,Net Banking,637,0,4.4,38.6,1,2,0
C100371,2025-09-05,,South,44,Premium,Fiber,Month-to-Month,UPI,1992,2,3.2,43.3,4,0,0
C100372,2024-11-17,,South,41,Basic,Fiber,2 Year,UPI,446,2,5.0,44.9,0,0,0
C100373,2025-08-31,2025-09-22,South,53,Standard,Fiber,Month-to-Month,Credit Card,912,3,2.6,100.3,0,0,1
C100374,2023-06-04,,North,51,Standard,5G,1 Year,Net Banking,1258,1,3.5,71.3,3,0,0
C100375,2024-03-19,2025-09-26,North,39,Standard,Broadband,Month-to-Month,UPI,730,3,3.2,116.8,0,0,1
C100376,2024-03-05,,Central,32,Basic,5G,2 Year,Auto-debit,702,3,2.9,86.2,2,2,0
C100377,2024-09-04,,South,57,Standard,Fiber,Month-to-Month,Auto-debit,940,0,3.1,73.1,0,0,0
C100378,2024-08-11,,South,30,Basic,5G,Month-to-Month,Credit Card,796,1,5.0,26.9,3,1,0
C100379,2024-09-23,,West,18,Premium,Fiber,2 Year,Credit Card,1606,1,3.3,203.5,0,0,0
C100380,2025-10-01,2025-11-13,East,18,Basic,5G,Month-to-Month,Net Banking,562,2,2.8,69.0,1,4,1
C100381,2024-03-26,,Central,19,Standard,5G,Month-to-Month,Net Banking,1207,1,3.5,92.2,2,0,0
C100382,2024-09-19,,West,45,Premium,Fiber,2 Year,UPI,1715,2,3.6,90.7,1,0,0
C100383,2025-06-01,,East,65,Basic,Broadband,2 Year,Auto-debit,517,0,3.3,53.4,1,0,0
C100384,2024-12-29,,South,18,Basic,Broadband,Month-to-Month,Credit Card,412,2,4.0,37.8,0,1,0
C100385,2025-06-29,,Central,29,Standard,Fiber,1 Year,Auto-debit,935,2,3.4,51.1,0,0,0
C100386,2023-09-02,,West,39,Basic,5G,Month-to-Month,Auto-debit,552,0,3.8,52.9,0,0,0
C100387,2022-04-03,2025-12-06,Central,57,Basic,5G,Month-to-Month,UPI,621,2,3.7,27.2,1,0,1
C100388,2024-06-17,,North,29,Standard,Fiber,1 Year,UPI,938,4,2.2,107.5,0,2,0
C100389,2025-04-02,2025-10-08,West,45,Premium,Fiber,Month-to-Month,Credit Card,1737,3,2.8,135.7,2,0,1
C100390,2025-07-12,,East,35,Standard,5G,Month-to-Month,Credit Card,1437,1,3.5,69.7,4,1,0
C100391,2025-02-03,,North,69,Basic,Broadband,Month-to-Month,Auto-debit,684,1,,43.3,3,0,0
C100392,2024-08-17,,East,40,Premium,5G,2 Year,UPI,1851,0,3.8,69.0,1,0,0
C100393,2025-09-09,,West,42,Standard,5G,1 Year,Net Banking,1146,2,3.1,44.4,2,1,0
C100394,2025-04-14,,North,39,Standard,5G,Month-to-Month,Auto-debit,1379,2,1.8,175.3,3,1,0
C100395,2025-03-31,,South,33,Standard,5G,2 Year,Auto-debit,1296,1,3.1,68.3,4,2,0
C100396,2023-06-26,,West,49,Basic,Fiber,2 Year,UPI,716,1,2.4,21.7,2,2,0
C100397,2022-02-26,2025-01-30,South,24,Basic,Fiber,Month-to-Month,Auto-debit,476,5,1.6,70.0,0,0,1
C100398,2024-12-27,,South,18,Standard,Broadband,2 Year,UPI,1119,4,3.1,44.2,4,1,0
C100399,2022-07-23,2024-07-13,South,36,Basic,Broadband,Month-to-Month,Credit Card,678,3,5.0,59.0,2,0,1
C100400,2024-11-15,2025-09-09,South,48,Standard,Broadband,Month-to-Month,UPI,820,3,3.2,154.0,0,0,1
C100401,2025-11-12,,Central,31,Basic,Fiber,Month-to-Month,Net Banking,464,4,3.0,39.7,1,1,0
C100402,2023-12-03,2025-12-17,West,40,Basic,5G,Month-to-Month,UPI,680,2,2.8,78.9,2,0,1
C100403,2022-09-04,,North,23,Basic,5G,1 Year,UPI,916,2,2.6,63.8,4,0,0
C100404,2025-06-11,,Central,51,Standard,Fiber,1 Year,UPI,1383,1,5.0,161.8,4,0,0
C100405,2024-12-12,,West,46,Standard,Fiber,2 Year,Auto-debit,902,3,2.5,98.6,0,1,0
C100406,2024-10-13,2025-01-11,South,38,Basic,Broadband,Month-to-Month,Credit Card,590,1,2.2,33.9,3,0,1
C100407,2025-03-11,2025-08-25,West,40,Basic,5G,Month-to-Month,Net Banking,953,4,3.0,15.6,4,2,1
C100408,2024-03-02,,North,21,Basic,5G,Month-to-Month,Net Banking,816,2,3.0,29.8,3,0,0
C100409,2024-08-06,2025-02-14,Central,22,Premium,Fiber,Month-to-Month,UPI,1817,1,4.2,91.7,3,1,1
C100410,2024-04-04,,West,37,Basic,5G,2 Year,UPI,809,2,4.4,72.6,3,0,0
C100411,2025-07-29,,East,44,Standard,Fiber,1 Year,UPI,1135,1,3.8,135.2,2,0,0
C100412,2025-03-04,2025-12-16,North,45,Basic,Fiber,1 Year,Credit Card,743,4,3.0,25.6,3,1,1
C100413,2024-04-28,,Central,34,Basic,5G,1 Year,Auto-debit,664,2,3.8,81.5,2,0,0
C100414,2024-11-29,,North,47,Standard,Fiber,Month-to-Month,UPI,1290,1,5.0,50.1,4,1,0
C100415,2023-02-21,,South,55,Standard,Broadband,Month-to-Month,Net Banking,885,2,4.9,48.6,1,2,0
C100416,2023-08-12,,North,37,Basic,5G,Month-to-Month,Auto-debit,810,1,3.3,22.1,3,0,0
C100417,2025-01-27,,West,42,Premium,Fiber,2 Year,Auto-debit,1640,0,4.7,139.6,0,1,0
C100418,2024-01-15,,North,36,Basic,Fiber,Month-to-Month,UPI,571,4,4.1,33.0,2,0,0
C100419,2023-07-10,,Central,36,Basic,5G,Month-to-Month,Auto-debit,905,2,3.8,85.3,4,0,0
C100420,2025-10-19,,East,40,Basic,Fiber,1 Year,Net Banking,577,0,3.8,28.1,1,1,0
C100421,2025-10-27,,North,58,Standard,Fiber,Month-to-Month,Credit Card,1223,0,3.5,106.3,3,1,0
C100422,2025-07-07,2025-09-08,North,49,Premium,5G,Month-to-Month,Auto-debit,1931,3,3.3,64.3,2,1,1
C100423,2023-10-30,,North,48,Basic,Fiber,Month-to-Month,UPI,516,1,2.8,74.1,0,0,0
C100424,2024-06-04,,East,33,Premium,5G,Month-to-Month,Auto-debit,1803,3,3.9,125.0,0,0,0
C100425,2022-01-12,,West,27,Standard,5G,Month-to-Month,Net Banking,984,2,4.3,85.3,0,1,0
C100426,2022-08-12,,South,43,Premium,Fiber,2 Year,Auto-debit,1804,0,3.7,98.6,2,0,0
C100427,2022-07-21,2023-10-27,West,53,Premium,Broadband,1 Year,Auto-debit,1529,1,3.4,,1,0,1
C100428,2024-11-26,,North,59,Premium,5G,Month-to-Month,Net Banking,2196,2,2.8,151.2,4,1,0
C100429,2022-10-24,,West,18,Standard,5G,1 Year,UPI,1263,2,3.6,182.0,3,0,0
C100430,2025-06-22,,Central,67,Basic,Fiber,1 Year,UPI,417,3,3.0,26.2,0,1,0
C100431,2023-06-21,,West,43,Standard,5G,1 Year,Auto-debit,1208,2,2.3,62.2,2,1,0
C100432,2025-08-14,,West,49,Standard,Fiber,2 Year,Net Banking,1171,0,5.0,54.3,3,0,0
C100433,2025-01-13,,West,18,Standard,5G,2 Year,Auto-debit,1218,3,1.8,34.6,3,0,0
C100434,2025-08-28,,North,35,Standard,Fiber,Month-to-Month,UPI,886,2,2.3,34.4,0,0,0
C100435,2024-09-08,,North,48,Basic,Broadband,Month-to-Month,Credit Card,416,3,3.7,30.7,0,0,0
C100436,2023-06-03,,North,24,Premium,Fiber,Month-to-Month,Auto-debit,1869,3,3.7,96.7,2,0,0
C100437,2022-12-02,,East,18,Basic,Broadband,Month-to-Month,Auto-debit,767,3,2.5,89.8,4,1,0
C100438,2022-11-05,2025-05-05,West,42,Premium,Broadband,2 Year,UPI,1394,3,2.7,193.4,0,0,1
C100439,2022-06-28,,East,37,Basic,5G,1 Year,UPI,505,2,3.6,29.3,0,0,0
C100440,2023-06-18,,West,55,Basic,Fiber,Month-to-Month,Auto-debit,433,1,3.8,65.1,0,1,0
C100441,2025-05-21,,North,36,Premium,Fiber,2 Year,Auto-debit,1679,3,2.8,79.1,1,0,0
C100442,2024-03-26,,West,37,Premium,Broadband,1 Year,Credit Card,1808,2,4.2,112.9,4,0,0
C100443,2024-02-27,2025-02-12,North,46,Standard,5G,Month-to-Month,Credit Card,1347,1,4.0,86.7,4,2,1
C100444,2025-04-12,,South,50,Premium,5G,2 Year,UPI,1817,0,4.9,338.7,1,0,0
C100445,2025-04-06,2025-10-15,West,29,Basic,Fiber,Month-to-Month,Credit Card,748,5,2.5,50.6,3,2,1
C100446,2023-02-19,,Central,49,Premium,Broadband,Month-to-Month,UPI,1412,0,4.6,56.3,0,0,0
C100447,2024-12-30,,East,32,Basic,Fiber,Month-to-Month,UPI,596,2,3.1,64.2,2,0,0
C100448,2025-07-04,,North,38,Standard,Fiber,2 Year,Auto-debit,1211,1,3.9,130.1,3,0,0
C100449,2023-04-30,,East,46,Standard,Fiber,Month-to-Month,UPI,1263,0,4.1,114.9,4,0,0
C100450,2022-06-15,,North,48,Basic,5G,Month-to-Month,Auto-debit,867,2,3.9,26.9,4,0,0
C100451,2024-12-01,,Central,42,Standard,Broadband,1 Year,Credit Card,831,0,4.2,78.4,0,0,0
C100452,2025-10-17,,West,25,Standard,Broadband,2 Year,UPI,994,5,1.2,73.0,2,1,0
C100453,2023-02-27,,North,18,Basic,Fiber,Month-to-Month,UPI,526,1,3.1,107.1,0,0,0
C100454,2024-07-17,,North,36,Premium,Fiber,Month-to-Month,UPI,1606,0,4.1,160.5,0,1,0
C100455,2024-10-10,,North,50,Standard,Broadband,2 Year,Net Banking,838,2,,173.9,0,0,0
C100456,2024-05-22,,Central,43,Basic,5G,1 Year,Auto-debit,927,1,4.1,31.0,4,0,0
C100457,2023-02-28,2024-09-13,South,41,Standard,Fiber,Month-to-Month,Auto-debit,1017,2,3.7,66.1,1,0,1
C100458,2023-11-14,2025-09-15,West,38,Basic,Fiber,Month-to-Month,Auto-debit,703,3,2.6,33.8,3,0,1
C100459,2022-04-20,,East,42,Basic,5G,Month-to-Month,Auto-debit,792,0,4.4,72.1,3,0,0
C100460,2022-02-08,,East,26,Standard,Broadband,1 Year,Auto-debit,1174,2,2.7,130.3,4,0,0
C100461,2025-04-28,,North,47,Basic,5G,1 Year,Credit Card,674,2,4.2,53.8,2,0,0
C100462,2024-01-19,,Central,48,Basic,Fiber,1 Year,Net Banking,861,1,4.5,46.4,4,1,0
C100463,2025-05-27,2025-07-03,South,34,Standard,5G,Month-to-Month,Credit Card,1139,4,2.8,90.8,2,0,1
C100464,2025-02-04,,East,43,Basic,Fiber,2 Year,UPI,721,2,,22.2,3,1,0
C100465,2024-08-13,,West,18,Premium,Broadband,Month-to-Month,Net Banking,1656,1,3.3,96.0,3,0,0
C100466,2023-10-20,,East,40,Premium,Fiber,2 Year,Net Banking,1797,2,2.7,99.9,2,1,0
C100467,2024-07-30,,Central,36,Basic,Fiber,Month-to-Month,UPI,527,2,2.7,43.9,1,2,0
C100468,2022-04-05,,North,53,Standard,5G,Month-to-Month,Auto-debit,971,3,2.9,53.2,0,0,0
C100469,2024-05-06,,East,36,Basic,Fiber,Month-to-Month,UPI,464,0,3.4,28.9,0,0,0
C100470,2023-04-27,,South,48,Standard,Fiber,Month-to-Month,Net Banking,1099,1,2.4,33.1,2,1,0
C100471,2025-08-23,2025-12-14,East,33,Basic,5G,Month-to-Month,Auto-debit,598,2,3.0,54.9,1,1,1
C100472,2023-04-05,2024-02-22,North,18,Premium,Broadband,1 Year,UPI,1453,4,3.1,59.4,1,0,1
C100473,2023-08-15,,North,35,Basic,Broadband,2 Year,Auto-debit,663,3,2.8,72.9,3,0,0
C100474,2024-06-10,,South,40,Standard,Fiber,Month-to-Month,Auto-debit,1000,1,2.9,86.7,0,1,0
C100475,2023-09-25,,South,40,Basic,Fiber,Month-to-Month,Net Banking,629,1,1.9,68.9,2,0,0
C100476,2024-09-05,,South,40,Basic,5G,Month-to-Month,Auto-debit,612,1,4.4,28.3,2,1,0
C100477,2025-10-09,,East,32,Standard,5G,2 Year,Net Banking,1408,2,3.3,187.1,4,1,0
C100478,2022-07-18,,East,34,Standard,Fiber,Month-to-Month,Credit Card,891,0,4.0,223.6,0,0,0
C100479,2022-07-27,,South,24,Premium,Broadband,Month-to-Month,Net Banking,1805,0,4.1,119.7,4,1,0
C100480,2024-05-27,,South,18,Basic,Broadband,Month-to-Month,Credit Card,692,0,4.1,53.8,3,1,0
C100481,2024-03-26,,North,37,Basic,Fiber,Month-to-Month,UPI,778,1,3.7,43.9,3,0,0
C100482,2025-09-07,,East,29,Basic,Broadband,1 Year,UPI,692,3,3.1,73.2,3,0,0
C100483,2023-12-29,,South,51,Basic,5G,Month-to-Month,UPI,787,4,3.3,65.7,3,0,0
C100484,2025-08-19,,North,18,Premium,Fiber,Month-to-Month,Auto-debit,1853,0,4.7,48.5,2,0,0
C100485,2024-12-01,,South,41,Premium,5G,2 Year,Auto-debit,1858,3,4.2,78.0,2,1,0
C100486,2022-11-28,,East,63,Premium,Fiber,Month-to-Month,Auto-debit,1655,0,3.4,143.5,1,0,0
C100487,2025-11-16,,South,36,Basic,Fiber,1 Year,UPI,822,2,3.5,65.1,4,1,0
C100488,2025-05-24,2025-10-02,East,38,Standard,Broadband,Month-to-Month,Credit Card,830,4,1.7,79.4,1,2,1
C100489,2023-04-24,,East,43,Standard,5G,2 Year,Credit Card,1178,0,3.5,31.6,2,0,0
C100490,2024-05-29,,West,44,Basic,Fiber,1 Year,UPI,535,1,3.4,58.4,1,1,0
C100491,2022-04-16,2025-10-13,East,33,Standard,5G,Month-to-Month,Credit Card,1137,1,4.1,183.5,1,1,1
C100492,2025-01-17,,East,26,Basic,Broadband,2 Year,UPI,791,5,2.5,14.0,4,1,0
C100493,2025-08-26,,South,46,Basic,5G,Month-to-Month,Auto-debit,490,2,3.8,70.7,0,0,0
